"ccf","lag","D","sd.D","b1","b2","x1","x2","num.matches","num.mismatches","cms","cms2","non_cms","left_cms","right_cms","left_noncms","right_noncms","sumpeaks","data","resID"
0.42727016192229,221,7.76336381640898,5.42058436976939,"brA_1_land6","br1_1_land1",100,100,11,15,8,4,12,8,2,0,0,50.1086251038469,"data-new-25-25/unkn6.RData",1
0.345802956576838,115,4.56392520714767,4.24195604282038,"brN_1_land6","br1_1_land1",100,100,6,19,2,1,5,0,0,5,4,4.21796214339813,"data-new-25-25/unkn60.RData",1
0.472555092802877,208,4.83361440997202,4.86198516434161,"brR_1_land1","br1_1_land1",100,100,4,21,3,1,11,0,0,11,9,2.01187964235362,"data-new-25-25/unkn61.RData",1
0.441380865251633,221,5.75923294063663,5.2310967026668,"brR_1_land2","br1_1_land1",150,100,3,22,1,1,17,0,1,17,0,17.3645262164015,"data-new-25-25/unkn62.RData",1
0.156794867411615,315,11.5436345773799,5.74029137364686,"brR_1_land3-payattn","br1_1_land1",100,100,1,21,1,1,17,0,0,17,4,1.19190386090633,"data-new-25-25/unkn63.RData",1
0.21565442117488,318,2.40845249343333,3.36295153217439,"brR_1_land4","br1_1_land1",150,100,0,29,0,0,29,0,0,29,29,0,"data-new-25-25/unkn64.RData",1
0.585906370794371,275,10.0175485317122,7.13443939430357,"brR_1_land5","br1_1_land1",125,100,0,14,0,0,14,0,0,14,14,0,"data-new-25-25/unkn65.RData",1
0.0545128348509612,224,9.11516052937898,4.97960214711963,"brR_1_land6","br1_1_land1",100,100,5,21,3,2,11,0,0,11,9,4.43305082462347,"data-new-25-25/unkn66.RData",1
0.561974385255588,28,9.38906631857732,5.58828663646962,"brU_1_land1","br1_1_land1",150,100,4,19,2,1,6,0,0,5,5,3.26117646005548,"data-new-25-25/unkn67.RData",1
0.685114069559475,201,5.2425981089192,6.05071108914115,"brU_1_land2","br1_1_land1",100,100,2,20,1,1,10,0,1,10,0,15.6005765226623,"data-new-25-25/unkn68.RData",1
0.694963876901753,161,2.01135337709455,5.28660447933002,"brU_1_land3","br1_1_land1",150,100,4,22,2,1,19,0,2,1,0,25.9894534568512,"data-new-25-25/unkn69.RData",1
0.499151199095826,219,10.2529195988931,6.34581886965756,"brB_1_land1","br1_1_land1",100,100,5,17,2,1,8,0,0,3,8,8.48137724671071,"data-new-25-25/unkn7.RData",1
