"b2","b1","ccf","lag","D","sd.D","x1","x2","signature.length","matches.per.y","mismatches.per.y","cms.per.y","cms2.per.y","non_cms.per.y","left_cms.per.y","right_cms.per.y","left_noncms.per.y","right_noncms.per.y","sumpeaks.per.y","data","id.x","id.y","match","span"
"Ukn Bullet X-3","Br10 Bullet 1-6",0.379017446771417,25,1.4579106766244,1.8316670216972,179.6875,100,1269,0.00945626477541371,0.0189125295508274,0.00472813238770686,0.00236406619385343,0.00472813238770686,0,0,0.00236406619385343,0.00472813238770686,0.00739309190994575,"data/data-10-25/unkn75-new.RData",60,16,FALSE,10
"Ukn Bullet X-3","Br1 Bullet 2-4",0.340972022579647,139.0625,0.611667264885498,1.25215312916222,140.625,100,1257,0.00636435958631663,0.0294351630867144,0.00238663484486874,0.00159108989657916,0.0111376292760541,0,0,0.00556881463802705,0.00556881463802705,0.0033859094767098,"data/data-10-25/unkn75-new.RData",2,16,FALSE,10
"Ukn Bullet X-3","Br9 Bullet 1-5",0.384066877681196,-65.625,0.47985364470964,1.18398668660913,220.3125,100,1234,0.00567260940032415,0.0218800648298217,0.00324149108589951,0.00162074554294976,0.00810372771474878,0,0,0.00324149108589951,0.00324149108589951,0.00337696286241856,"data/data-10-25/unkn75-new.RData",53,16,FALSE,10
"Ukn Bullet X-3","Br3 Bullet 2-5",0.339614071112519,281.25,5.15056630944261,2.81959415818335,179.6875,100,1245,0.00642570281124498,0.0289156626506024,0.00240963855421687,0.00160642570281125,0.0136546184738956,0,0,0.0136546184738956,0.00883534136546185,0.00376533829762343,"data/data-10-25/unkn75-new.RData",15,16,FALSE,10
"Ukn Bullet X-3","Br6 Bullet 2-3",0.421156448141274,260.9375,1.8828945362346,1.96695114116736,179.6875,100,1245,0.00321285140562249,0.0313253012048193,0.00240963855421687,0.000803212851405623,0.0144578313253012,0,0,0.0144578313253012,0.0104417670682731,0.00421240506893077,"data/data-10-25/unkn75-new.RData",30,16,FALSE,10
"Ukn Bullet X-3","Br5 Bullet 2-3",0.314622092163319,464.0625,0.862561711807286,1.34360468983275,140.625,100,1248,0.00721153846153846,0.03125,0.00240384615384615,0.0016025641025641,0.0112179487179487,0,0,0.00801282051282051,0.0112179487179487,0.00353775316290044,"data/data-10-25/unkn75-new.RData",19,16,FALSE,10
"Ukn Bullet X-3","Br5 Bullet 2-5",0.29304811177448,1621.875,0.702903576860796,1.70874649738339,120.3125,100,1240,0.0032258064516129,0.0782258064516129,0.0032258064516129,0.00161290322580645,0.0411290322580645,0,0,0.0411290322580645,0.0370967741935484,0.00482684294201873,"data/data-10-25/unkn75-new.RData",21,16,FALSE,10
"Ukn Bullet X-3","Br6 Bullet 1-4",0.294804088140924,462.5,1.11849913954386,1.55719964888889,240.625,100,1233,0.0064882400648824,0.0381184103811841,0.0024330900243309,0.0008110300081103,0.0137875101378751,0,0,0.0137875101378751,0.0105433901054339,0.00460192971046668,"data/data-10-25/unkn75-new.RData",28,16,FALSE,10
"Ukn Bullet X-3","Br8 Bullet 2-5",0.272989575871677,1851.5625,16.5232173610859,2.6665306633016,140.625,100,1269,0,0.0740740740740741,0,0,0.0740740740740741,0,0,0.0740740740740741,0.0740740740740741,0,"data/data-10-25/unkn75-new.RData",47,16,FALSE,10
"Ukn Bullet X-3","Br3 Bullet 1-4",0.272617618301752,170.3125,7.42533095559467,3.17744850434348,300,100,1269,0.00315208825847124,0.0244286840031521,0.00157604412923562,0.000788022064617809,0.0110323089046493,0,0,0.00551615445232467,0.00157604412923562,0.00633207280639397,"data/data-10-25/unkn75-new.RData",16,16,TRUE,10
