"b2","b1","ccf","lag","D","sd.D","x1","x2","signature.length","matches.per.y","mismatches.per.y","cms.per.y","cms2.per.y","non_cms.per.y","left_cms.per.y","right_cms.per.y","left_noncms.per.y","right_noncms.per.y","sumpeaks.per.y","data","id.x","id.y","match","span"
"Ukn Bullet B-1","Br5 Bullet 2-3",0.268549085519261,-842.1875,0.547372770216618,1.32411396224474,140.625,120.3125,1248,0.000801282051282051,0.0352564102564103,0.000801282051282051,0,0.0224358974358974,0,0,0.0224358974358974,0.0128205128205128,0.00127167541611384,"data/data-15-25/unkn1-new.RData",19,38,FALSE,15
"Ukn Bullet B-1","Br2 Bullet 2-4",0.384919651690874,392.1875,0.995719181643562,1.59645161452035,179.6875,120.3125,1247,0.00320769847634322,0.0296712109061748,0.00160384923817161,0.000801924619085806,0.0136327185244587,0,0,0.0136327185244587,0.0112269446672013,0.00289879561306735,"data/data-15-25/unkn1-new.RData",9,38,FALSE,15
"Ukn Bullet B-1","Br10 Bullet 1-3",0.399357088581003,-78.125,6.80191456255395,3.1107041388825,300,120.3125,1254,0.00398724082934609,0.0167464114832536,0.00318979266347687,0.00159489633173844,0.0103668261562998,0,0,0.00239234449760766,0.0103668261562998,0.00707532816383616,"data/data-15-25/unkn1-new.RData",57,38,FALSE,15
"Ukn Bullet B-1","Br1 Bullet 1-2",0.271767159552719,132.8125,0.677526011485843,1.25651615495452,100,120.3125,1247,0.00721732157177225,0.0192461908580593,0.00240577385725742,0.00160384923817161,0.00561347233360064,0,0,0.00400962309542903,0.000801924619085806,0.00411091569383063,"data/data-15-25/unkn1-new.RData",2,38,FALSE,15
"Ukn Bullet B-1","Br5 Bullet 1-2",0.450469789404364,-246.875,1.59971525773683,1.83366303170801,140.625,120.3125,1247,0.00481154771451484,0.0280673616680032,0.00240577385725742,0.000801924619085806,0.00801924619085806,0,0,0.00481154771451484,0.00801924619085806,0.00397213801116332,"data/data-15-25/unkn1-new.RData",20,38,FALSE,15
"Ukn Bullet B-1","Br5 Bullet 2-6",0.310832447927774,-867.1875,1.69884363571443,1.77955159302031,159.375,120.3125,1246,0.000802568218298555,0.0353130016051364,0.000802568218298555,0.000802568218298555,0.0184590690208668,0,0,0.0184590690208668,0.0168539325842697,0.00133338206299402,"data/data-15-25/unkn1-new.RData",22,38,FALSE,15
"Ukn Bullet B-1","Br8 Bullet 2-5",0.250691048084965,537.5,5.95582567096717,2.64703993571358,140.625,120.3125,1254,0.000797448165869219,0.0279106858054226,0.000797448165869219,0,0.0159489633173844,0,0,0.0159489633173844,0.0119617224880383,0.000975035311822105,"data/data-15-25/unkn1-new.RData",47,38,FALSE,15
"Ukn Bullet B-1","Br2 Bullet 2-1",0.300389790304093,-354.6875,1.93919596010511,1.83747317869521,159.375,120.3125,1223,0.00245298446443173,0.0335241210139002,0.00163532297628782,0.000817661488143908,0.0163532297628782,0,0,0.0139002452984464,0.0163532297628782,0.000700620951304007,"data/data-15-25/unkn1-new.RData",12,38,FALSE,15
"Ukn Bullet B-1","Br3 Bullet 1-2",0.334358784470925,575,2.31535647787269,1.97251205410947,140.625,120.3125,1254,0.00717703349282297,0.0287081339712919,0.00318979266347687,0.00159489633173844,0.0127591706539075,0,0,0.0111642743221691,0.0127591706539075,0.00756585978616669,"data/data-15-25/unkn1-new.RData",14,38,FALSE,15
"Ukn Bullet B-1","Br10 Bullet 2-1",0.370408820052215,-1257.8125,13.5872644318789,2.77881121303263,20.3125,120.3125,1254,0,0.0478468899521531,0,0,0.0478468899521531,0,0,0.0478468899521531,0.0478468899521531,0,"data/data-15-25/unkn1-new.RData",59,38,FALSE,15
"Ukn Bullet B-1","Br6 Bullet 2-2",0.352170275350888,-223.4375,1.37908811733645,1.6609308715146,179.6875,120.3125,1254,0.00797448165869218,0.018341307814992,0.00318979266347687,0.00159489633173844,0.0087719298245614,0,0,0.0087719298245614,0.00239234449760766,0.00659800274776925,"data/data-15-25/unkn1-new.RData",29,38,FALSE,15
"Ukn Bullet B-1","Br4 Bullet 2-2",0.351527732758796,-1240.625,8.54569020950603,2.24863080258439,20.3125,120.3125,1254,0,0.0534290271132376,0,0,0.0534290271132376,0,0,0.0534290271132376,0.0534290271132376,0,"data/data-15-25/unkn1-new.RData",42,38,FALSE,15
"Ukn Bullet B-1","Br8 Bullet 1-5",0.339033463734677,559.375,1.22045864735346,1.58077641000344,100,120.3125,1254,0.00318979266347687,0.0311004784688995,0.00159489633173844,0.000797448165869219,0.0151515151515152,0,0,0.0119617224880383,0.0151515151515152,0.00193726280445364,"data/data-15-25/unkn1-new.RData",47,38,FALSE,15
"Ukn Bullet B-1","Br9 Bullet 1-6",0.445966709192251,-443.75,1.72794695523782,1.87980506659203,120.3125,120.3125,1231,0.00649878147847279,0.0259951259138911,0.0016246953696182,0.000812347684809098,0.00812347684809098,0,0,0.00812347684809098,0.00731112916328188,0.00861543541964251,"data/data-15-25/unkn1-new.RData",54,38,FALSE,15
"Ukn Bullet B-1","Br4 Bullet 2-6",0.249915924035366,109.375,0.993298622284928,1.45169720522418,200,120.3125,1236,0.0105177993527508,0.0137540453074434,0.0040453074433657,0.00242718446601942,0.00485436893203883,0,0,0.00323624595469256,0.000809061488673139,0.00757114195921501,"data/data-15-25/unkn1-new.RData",40,38,FALSE,15
"Ukn Bullet B-1","Br3 Bullet 1-5",0.402496730097848,-100,1.58129064949011,1.84060846203262,120.3125,120.3125,1223,0.00163532297628782,0.0245298446443173,0.00163532297628782,0.000817661488143908,0.0188062142273099,0,0,0.00572363041700736,0.0188062142273099,0.00190086275332297,"data/data-15-25/unkn1-new.RData",17,38,FALSE,15
"Ukn Bullet B-1","Br5 Bullet 1-6",0.267928453727486,-168.75,1.37332638812169,1.61675420582361,140.625,120.3125,1237,0.00485044462409054,0.0218270008084074,0.00161681487469685,0.000808407437348424,0.00565885206143896,0,0,0.00565885206143896,0.00485044462409054,0.00469258467659291,"data/data-15-25/unkn1-new.RData",24,38,FALSE,15
"Ukn Bullet B-1","Br9 Bullet 2-3",0.254899931964799,-506.25,0.988871925952643,1.57068302595452,179.6875,120.3125,1247,0.00962309542902967,0.0304731355252606,0.00400962309542903,0.00240577385725742,0.0128307939053729,0,0,0.00882117080994387,0.0128307939053729,0.00649957505564088,"data/data-15-25/unkn1-new.RData",50,38,FALSE,15
"Ukn Bullet B-1","Br6 Bullet 2-4",0.404380618003275,135.9375,2.57188012511727,2.12986532106699,200,120.3125,1234,0.00243111831442464,0.0210696920583468,0.000810372771474878,0.000810372771474878,0.0129659643435981,0,0,0.0129659643435981,0.00324149108589951,0.00458159451898777,"data/data-15-25/unkn1-new.RData",25,38,FALSE,15
"Ukn Bullet B-1","Br3 Bullet 1-4",0.284617206947857,95.3125,6.79940445046914,3.15795777675546,300,120.3125,1254,0.00637958532695375,0.018341307814992,0.00398724082934609,0.00159489633173844,0.0087719298245614,0,0,0.00159489633173844,0.00159489633173844,0.00714081398616387,"data/data-15-25/unkn1-new.RData",16,38,FALSE,15
