"b2","b1","ccf","lag","D","sd.D","x1","x2","signature.length","matches.per.y","mismatches.per.y","cms.per.y","cms2.per.y","non_cms.per.y","left_cms.per.y","right_cms.per.y","left_noncms.per.y","right_noncms.per.y","sumpeaks.per.y","data","id.x","id.y","match","span"
"Ukn Bullet Y-5","Br4 Bullet 1-3",0.343756907387076,0,4.18968817579439,2.64857632819853,75,150,1239,0.00564971751412429,0.00807102502017756,0.00403551251008878,0.00242130750605327,0.00726392251815981,0,0.00161420500403551,0.00726392251815981,0,0.00401836475775074,"data-25-25/unkn83-new.RData",39,29,FALSE,25
"Ukn Bullet Y-5","Br2 Bullet 1-3",0.305642285412594,0,4.83367956216011,2.67326413730358,150,150,1205,0.0033195020746888,0.0116182572614108,0.0016597510373444,0.000829875518672199,0.00746887966804979,0,0,0.000829875518672199,0.0024896265560166,0.00287528221617945,"data-25-25/unkn83-new.RData",9,29,FALSE,25
"Ukn Bullet Y-5","Br3 Bullet 2-1",0.338426283053699,0,5.56610419676309,3.08531481569972,175,150,1235,0.000809716599190283,0.0129554655870445,0.000809716599190283,0.000809716599190283,0.00890688259109312,0,0,0.00404858299595142,0.00890688259109312,0.00135769794301212,"data-25-25/unkn83-new.RData",17,29,FALSE,25
"Ukn Bullet Y-5","Br8 Bullet 2-1",0.477896120439498,0,5.32076845361076,3.08202602890342,225,150,1236,0.0040453074433657,0.00970873786407767,0.00161812297734628,0.000809061488673139,0.0040453074433657,0,0,0.00161812297734628,0.0040453074433657,0.00616677597828054,"data-25-25/unkn83-new.RData",43,29,FALSE,25
"Ukn Bullet Y-5","Br2 Bullet 2-1",0.367454612674774,0,5.41323334121746,2.9010984229715,150,150,1226,0.000815660685154976,0.0154975530179445,0.000815660685154976,0,0.00815660685154975,0,0,0.00815660685154975,0.00734094616639478,0.00146961416693604,"data-25-25/unkn83-new.RData",12,29,FALSE,25
"Ukn Bullet Y-5","Br9 Bullet 2-6",0.376644352607029,0,2.83954596378826,2.19756914664289,175,150,1239,0.00242130750605327,0.0153349475383374,0.000807102502017756,0,0.0104923325262308,0.000807102502017756,0,0,0.000807102502017756,0.00203222462382462,"data-25-25/unkn83-new.RData",53,29,FALSE,25
"Ukn Bullet Y-5","Br7 Bullet 2-1",0.441650249694163,0,2.88493940518407,2.25056071837201,150,150,1230,0,0.0154471544715447,0,0,0.0154471544715447,0,0,0.0154471544715447,0.0154471544715447,0,"data-25-25/unkn83-new.RData",36,29,FALSE,25
"Ukn Bullet Y-5","Br8 Bullet 1-1",0.452510536375022,0,4.34502967065686,2.87490650770502,150,150,1232,0.00243506493506494,0.00974025974025974,0.00162337662337662,0.000811688311688312,0.00487012987012987,0,0,0.00405844155844156,0.00487012987012987,0.00272720805155204,"data-25-25/unkn83-new.RData",43,29,FALSE,25
"Ukn Bullet Y-5","Br7 Bullet 1-6",0.420535315812381,0,2.87552003426834,2.18031824476149,100,150,1235,0,0.017004048582996,0,0,0.017004048582996,0,0,0.017004048582996,0.017004048582996,0,"data-25-25/unkn83-new.RData",36,29,FALSE,25
"Ukn Bullet Y-5","Br2 Bullet 1-2",0.510116697660428,0,4.46499858232108,2.96229428788789,150,150,1209,0,0.0124069478908189,0,0,0.0124069478908189,0,0,0.0124069478908189,0.0124069478908189,0,"data-25-25/unkn83-new.RData",8,29,FALSE,25
"Ukn Bullet Y-5","Br6 Bullet 2-1",0.452142174728896,0,7.88400831451899,3.9195493254613,400,150,1198,0.000834724540901503,0.013355592654424,0.000834724540901503,0,0.00918196994991653,0,0,0.00417362270450751,0.00918196994991653,0.00258432814710315,"data-25-25/unkn83-new.RData",28,29,FALSE,25
"Ukn Bullet Y-5","Br7 Bullet 1-3",0.596025889205865,0,4.43769032919777,3.01045030811544,200,150,1217,0.00164338537387017,0.0131470829909614,0.00164338537387017,0.000821692686935086,0.0115036976170912,0,0,0.0115036976170912,0.00164338537387017,0.00137382084777563,"data-25-25/unkn83-new.RData",33,29,FALSE,25
"Ukn Bullet Y-5","Br4 Bullet 1-6",0.48340534452386,0,5.50432711950809,3.18613925800799,100,150,1232,0,0.0113636363636364,0,0,0.0113636363636364,0,0,0.0113636363636364,0.0113636363636364,0,"data-25-25/unkn83-new.RData",42,29,FALSE,25
"Ukn Bullet Y-5","Br7 Bullet 2-6",0.371446146422083,0,3.06494430000562,2.45800391760507,100,150,1234,0.00324149108589951,0.0137763371150729,0.00324149108589951,0.00162074554294976,0.00810372771474878,0,0,0.00567260940032415,0.00810372771474878,0.00428099549725381,"data-25-25/unkn83-new.RData",35,29,FALSE,25
"Ukn Bullet Y-5","Br9 Bullet 2-4",0.498208219226734,0,10.4855526041743,4.2351286281667,300,150,1237,0.00323362974939369,0.0113177041228779,0.00161681487469685,0.000808407437348424,0.00727566693613581,0,0,0.000808407437348424,0.00242522231204527,0.00625291437131689,"data-25-25/unkn83-new.RData",51,29,FALSE,25
"Ukn Bullet Y-5","Br4 Bullet 1-5",0.522657931142656,0,5.42234192061951,2.80759607310873,100,150,1213,0.00247320692497939,0.0131904369332234,0.000824402308326463,0,0.0090684253915911,0,0,0.00164880461665293,0.000824402308326463,0.0026011504380952,"data-25-25/unkn83-new.RData",41,29,FALSE,25
"Ukn Bullet Y-5","Br7 Bullet 2-2",0.371334678313979,0,4.66460865220438,2.8494925429992,175,150,1238,0.000807754442649435,0.0137318255250404,0.000807754442649435,0.000807754442649435,0.012924071082391,0,0,0.012924071082391,0.000807754442649435,0.0013596637841954,"data-25-25/unkn83-new.RData",31,29,FALSE,25
"Ukn Bullet Y-5","Br6 Bullet 1-4",0.55174384872209,0,2.67812814370289,2.49816755991428,300,150,1235,0.00728744939271255,0.0097165991902834,0.00242914979757085,0.00161943319838057,0.00323886639676113,0,0,0.00323886639676113,0.000809716599190283,0.00576147415623118,"data-25-25/unkn83-new.RData",28,29,FALSE,25
"Ukn Bullet Y-5","Br2 Bullet 1-4",0.388745078532441,0,2.75419758144493,2.46041847402375,300,150,1229,0.00081366965012205,0.0113913751017087,0.00081366965012205,0.00081366965012205,0.00569568755085435,0,0,0.00569568755085435,0.00569568755085435,0.000451107852977939,"data-25-25/unkn83-new.RData",10,29,FALSE,25
"Ukn Bullet Y-5","Br10 Bullet 2-4",0.46245061893622,0,3.39342028329605,2.85204244495713,125,150,1239,0.00242130750605327,0.0104923325262308,0.000807102502017756,0.000807102502017756,0.00645682001614205,0,0,0.00161420500403551,0.000807102502017756,0.0015763219611522,"data-25-25/unkn83-new.RData",56,29,FALSE,25
"Ukn Bullet Y-5","Br4 Bullet 2-2",0.402803711575073,0,7.81781540158048,3.93021716406465,175,150,1199,0.00166805671392827,0.0141784820683903,0.000834028356964137,0.000834028356964137,0.00667222685571309,0,0,0.00667222685571309,0.00583819849874896,0.00395375417887152,"data-25-25/unkn83-new.RData",42,29,FALSE,25
